"ID","ID2","Item title","Final URL","Image URL","Item subtitle","Item description","Item category","Price","Sale price","Contextual keywords","Item address","Tracking template","Custom parameter","Final mobile URL","Android app link","iOS app link","iOS app store ID","Formatted price","Formatted sale price"
"FD5181_010_L_XL_CNF","","J club cap us cb flt patch","http://ballzy.eu/et/product/j-club-cap-us-cb-flt-patch-fd5181-010-l-xl-cnf","https://o.cropink.com/i/p-i/265e022a-52b0-4311-a912-ada5431af073","","<html><body><p> te teate täpselt, keda te esindate. veenduge, et ka kõik teised teavad seda, isakübara stiilis. jumpmani logo ajas tõestatud disaini kroonil juhib teie jordan-vaimu&hellip; toote omadused: reguleeritav seljarihm võimaldab sul leida oma ideaalset istuvust&hellip; tikitud aasad lasevad su peas hingata&hellip; kootud plaaster lisab sinu välimusele tekstuuri&hellip; toote omaduste alapealkirjad: tootedetailid: 100% puuvill. käsipesu. imporditud. </p></body></html> Vaata lähemalt ballzy.eu.","Kids' Hats","34.00 EUR","17.00 EUR","Jordan;Black;Lifestyle;in stock;Yes;Jordan;Male|Female|Children","","","","","","","","",""
"FD5186_010_L_XL_CNF","","J rise cap s cb mtl jm","http://ballzy.eu/et/product/j-rise-cap-s-cb-mtl-jm-fd5186-010-l-xl-cnf","https://o.cropink.com/i/p-i/3ef4b1dc-1629-4f46-aff1-2ec02db4e4dd","","<html><body><p> kas teie 'fit puudub tagasihoidlik isamüts, et näidata sõnaga oma jordaania uhkust? meil on teid. sellel klassikalisel struktureeritud istuvusel on kaldus kroon ja kumer nokk, mis tagab juhusliku, sisseharjunud välimuse. ja metallist jumpmani embleem teeb täiesti peene avalduse&hellip; toote omadused: higi rihm tagab jaheda ja mugava tunde&hellip; toote omaduste alapealkirjad: reguleeritav seljarihm võimaldab teil muuta istuvust&hellip; higi rihm tagab jaheda ja mugava tunde: too Vaata lähemalt ballzy.eu.","Kids' Hats","34.00 EUR","19.00 EUR","Jordan;Black;Lifestyle;in stock;Yes;Jordan;Male|Female|Children","","","","","","","","",""
"FJ3458_160_10_CNF","","Air jordan 1 mid se","http://ballzy.eu/et/product/air-jordan-1-mid-se-fj3458-160-10-cnf","https://o.cropink.com/i/p-i/09d12dc0-e876-4bf0-ab84-26a7adf3e8f7","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","169.00 EUR","79.00 EUR","Jordan;Red;Lifestyle;in stock;Yes;Jordan;Male","","","","","","","","",""
"FJ3464_160_3.5Y_CNF","","Air jordan 1 mid se gs","http://ballzy.eu/et/product/air-jordan-1-mid-se-gs-fj3464-160-3-5y-cnf","https://o.cropink.com/i/p-i/73a917ae-28ba-4305-a4e5-89f382a31102","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","129.00 EUR","59.00 EUR","Jordan;Red;Lifestyle;in stock;Yes;Jordan;Female|Children","","","","","","","","",""
"FN5960_100_L_CNF","","M j flt mvp aop ss crew","http://ballzy.eu/et/product/m-j-flt-mvp-aop-ss-crew-fn5960-100-l-cnf","https://o.cropink.com/i/p-i/5fa6bfae-db02-4153-b753-82dcf7c07503","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Tees","44.00 EUR","24.00 EUR","Jordan;White;Lifestyle;in stock;Yes;Jordan;Male","","","","","","","","",""
"FN6364_010_L_CNF","","M j ess stmt wash chi pant","http://ballzy.eu/et/product/m-j-ess-stmt-wash-chi-pant-fn6364-010-l-cnf","https://o.cropink.com/i/p-i/631a4680-0706-47a4-ad8e-77f92619e01b","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Pants","149.00 EUR","74.00 EUR","Jordan;Black;Lifestyle;in stock;Yes;Jordan;Male","","","","","","","","",""
"1201A881_202_8.5_CNF","","Gel-quantum 360 vii","http://ballzy.eu/et/product/gel-quantum-360-vii-1201a881-202-8-5-cnf","https://o.cropink.com/i/p-i/3135fa49-07f8-4c57-b243-6a63b0b70217","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","184.00 EUR","89.00 EUR","Asics;Green;Lifestyle;in stock;Yes;Asics;Male","","","","","","","","",""
"397000592_0494_S_CNF","","Designer panel hoodie","http://ballzy.eu/et/product/designer-panel-hoodie-397000592-0494-s-cnf","https://o.cropink.com/i/p-i/c1c5f582-39ac-4c62-8f65-225ad6f4b9c7","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Hoodies","129.00 EUR","59.00 EUR","Market;Green;Lifestyle;in stock;Yes;Market;Male","","","","","","","","",""
"60435289_M_CNF","","Ne pinstripe crop tee","http://ballzy.eu/et/product/ne-pinstripe-crop-tee-60435289-m-cnf","https://o.cropink.com/i/p-i/124efd4c-4b79-4228-9376-18b8d30c08ad","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Tees","39.00 EUR","10.00 EUR","New Era;White;Lifestyle;in stock;Yes;New Era;Female","","","","","","","","",""
"60435309_M_CNF","","Mlb lifestyle crop tee yankees","http://ballzy.eu/et/product/mlb-lifestyle-crop-tee-yankees-60435309-m-cnf","https://o.cropink.com/i/p-i/04d03e7e-32f5-4407-822d-9dbc6918317d","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Tees","34.00 EUR","15.00 EUR","New Era;Purple;Lifestyle;in stock;Yes;New Era;Female","","","","","","","","",""
"60435312_M_CNF","","Mlb lifestyle crop tee yankees","http://ballzy.eu/et/product/mlb-lifestyle-crop-tee-yankees-60435312-m-cnf","https://o.cropink.com/i/p-i/6a6ffc37-359e-4221-99a3-79d31d54f5f7","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Tees","34.00 EUR","15.00 EUR","New Era;Pruun;Lifestyle;in stock;Yes;New Era;Female","","","","","","","","",""
"DK0A4YKYWHX1_30_32_CNF","","M relaxed fit cotton painter´s pant","http://ballzy.eu/et/product/m-relaxed-fit-cotton-painter-s-pant-dk0a4ykywhx1-30-32-cnf","https://o.cropink.com/i/p-i/b00461b7-3511-4701-91f7-044791e7d7a4","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Pants","79.00 EUR","39.00 EUR","Dickies;White;Lifestyle;in stock;Yes;Dickies;Male","","","","","","","","",""
"168928C_001_10_CNF","","Chuck 70 hi","http://ballzy.eu/et/product/chuck-70-hi-168928c-001-10-cnf","https://o.cropink.com/i/p-i/5912797f-95ba-46cb-bdc1-0afd1f4c38a1","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Kids' Street Shoes","94.00 EUR","44.00 EUR","Converse;Black;Lifestyle;in stock;Yes;Converse;Male|Female|Children","","","","","","","","",""
"39249502_4_CNF","","Mayze crashed wns","http://ballzy.eu/et/product/mayze-crashed-wns-39249502-4-cnf","https://o.cropink.com/i/p-i/9b83cbe7-5fd7-4240-9e05-48ea58a653d4","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","119.00 EUR","59.00 EUR","Puma;White;Lifestyle;in stock;Yes;Puma;Female","","","","","","","","",""
"39298207_4_CNF","","Puma morphic base","http://ballzy.eu/et/product/puma-morphic-base-39298207-4-cnf","https://o.cropink.com/i/p-i/38da8129-887d-4d93-aa34-fbab704e78a6","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","89.00 EUR","44.00 EUR","Puma;Beež;Lifestyle;in stock;Yes;Puma;Female","","","","","","","","",""
"39520511_4_CNF","","Suede xl future","http://ballzy.eu/et/product/suede-xl-future-39520511-4-cnf","https://o.cropink.com/i/p-i/8f324e82-86de-4624-a1f2-a75a80e23a79","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","104.00 EUR","52.00 EUR","Puma;Pink;Lifestyle;in stock;Yes;Puma;Female","","","","","","","","",""
"39590901_8_CNF","","Velophasis","http://ballzy.eu/et/product/velophasis-39590901-8-cnf","https://o.cropink.com/i/p-i/661913cb-9fdf-4485-b529-3faf469fcfce","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","134.00 EUR","69.00 EUR","Puma;Pruun;Lifestyle;in stock;Yes;Puma;Male","","","","","","","","",""
"39599701_4_CNF","","Velophasis retreat yourself wns","http://ballzy.eu/et/product/velophasis-retreat-yourself-wns-39599701-4-cnf","https://o.cropink.com/i/p-i/6c84a504-cf7c-41ca-868e-5b46a58113bb","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","144.00 EUR","72.00 EUR","Puma;Gray;Lifestyle;in stock;Yes;Puma;Female","","","","","","","","",""
"39599702_4_CNF","","Velophasis retreat yourself wns","http://ballzy.eu/et/product/velophasis-retreat-yourself-wns-39599702-4-cnf","https://o.cropink.com/i/p-i/3351b638-b33e-4ad4-bfcc-d8e98ed23b90","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","144.00 EUR","72.00 EUR","Puma;Gray;Lifestyle;in stock;Yes;Puma;Female","","","","","","","","",""
"A04144C_001_10_CNF","","As-1 pro ox","http://ballzy.eu/et/product/as-1-pro-ox-a04144c-001-10-cnf","https://o.cropink.com/i/p-i/ffd7b336-a663-44cc-9fef-14e7c333b2f6","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","99.00 EUR","49.00 EUR","Converse;Black;Lifestyle;in stock;Yes;Converse;Male","","","","","","","","",""
"A07200C_001_10_CNF","","Chuck 70 hi","http://ballzy.eu/et/product/chuck-70-hi-a07200c-001-10-cnf","https://o.cropink.com/i/p-i/03a8f812-0423-4f09-b135-e9d6e11c8bde","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Kids' Street Shoes","109.00 EUR","79.00 EUR","Converse;Black;Lifestyle;in stock;Yes;Converse;Male|Female|Children","","","","","","","","",""
"A08134C_001_10_CNF","","Chuck 70 hi","http://ballzy.eu/et/product/chuck-70-hi-a08134c-001-10-cnf","https://o.cropink.com/i/p-i/62b3e338-fecf-4270-8846-dea8aac95265","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","104.00 EUR","44.00 EUR","Converse;Black;Lifestyle;in stock;Yes;Converse;Male|Female","","","","","","","","",""
"DD1503_103_10_CNF","","W nike dunk low","http://ballzy.eu/et/product/w-nike-dunk-low-dd1503-103-10-cnf","https://o.cropink.com/i/p-i/86e1d492-7003-471b-a6fd-9d85d7636bcd","","<html><body><p> true to your crew&hellip; kõvakatteks loodud, kuid tänavatele viidud '80ndate b-palli ikoon naaseb ideaalselt läikivate kattekihide ja klassikaliste meeskonnavärvidega. ikoonilise korvpallidisainiga nike dunk low suunab '80ndate vintage´i tagasi tänavatele, samas kui selle polsterdatud, madala lõikega krae võimaldab sul oma mängu kõikjale kaasa võtta - mugavalt&hellip; toote omadused: pealse karge nahk on kergelt läikiv, vananeb pehmeks täiuslikkuseks ja sellel on '80ndate b-ball Vaata lähemalt ballzy.eu.","Women's Street Shoes","129.00 EUR","79.00 EUR","Nike;Gray;Lifestyle;in stock;Yes;Nike;Female","","","","","","","","",""
"ID3148_4_CNF","","Response cl w","http://ballzy.eu/et/product/response-cl-w-id3148-4-cnf","https://o.cropink.com/i/p-i/b43a2da6-e0df-4d43-8782-6c8028fe46b5","","<html><body><p> adidas response jalanõud on kutsuvad mugavuse poole. kaasaegsed värvid viimistlevad välimust, samal ajal kui mokkamoe pealiskaitsega lõuend toob vintage-runneri dna-le värske perspektiivi. tugeva vahepealse ja keerulise kattemustri abil saab stiili vaevata võimendada, nii et need sobivad sinu lemmikmoodilisse välimusse. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","119.00 EUR","59.00 EUR","adidas Originals;Beež;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"IH7502_4.5_CNF","","Gazelle indoor","http://ballzy.eu/et/product/gazelle-indoor-ih7502-4-5-cnf","https://o.cropink.com/i/p-i/df33816d-c381-4d1c-9262-771ebbd4b1fb","","<html><body><p> need 1979. aasta gazelle indoor-trennjalatsid on taaselustatud ja neil on kõik need detailid, mida jalgpallifännid, indie-rokkarid ja sneakerheadid on aastakümneid armastanud. pehme mokkanahk ja vastupidav nahast vooder saavad kokku kummi kummist välistallaga, millel on läbikumav efekt. autentset välimust täiendavad 3 triipu ja metallkuldne kiri. </p></body></html> Vaata lähemalt ballzy.eu.","Men's Street Shoes","129.00 EUR","69.00 EUR","adidas Originals;Green;Lifestyle;in stock;Yes;adidas Originals;Male|Female","","","","","","","","",""
"LAH21100_BK_OSZ_CNF","","6 panel linear logo hat","http://ballzy.eu/et/product/6-panel-linear-logo-hat-lah21100-bk-osz-cnf","https://o.cropink.com/i/p-i/b7d54b8d-325e-46d5-9a98-a141c4106e3a","","<html><body><p>new balance nb linear logo müts, mis ühendab vormi ja funktsiooni, lisab teie klassikalisele välimusele viimase lihvi. sellel mütsil on ajatu mütsi siluett, mis on valmistatud polüesterkangast, mis pakub kogu päeva mugavust, ükskõik kuhu su päev ka ei viiks. lineaarne logo ees annab sulle sportliku lisatooni, mida võid igal pool näidata.</p></body></html> Vaata lähemalt ballzy.eu.","Women's Hats","24.00 EUR","12.00 EUR","New Balance;Black;Lifestyle;in stock;Yes;New Balance;Male|Female","","","","","","","","",""
"LAH21100_GYM_OSZ_CNF","","6 panel linear logo hat","http://ballzy.eu/et/product/6-panel-linear-logo-hat-lah21100-gym-osz-cnf","https://o.cropink.com/i/p-i/56d0f075-c971-4a07-9f00-52e164206550","","<html><body><p>new balance nb linear logo müts, mis ühendab vormi ja funktsiooni, lisab teie klassikalisele välimusele viimase lihvi. sellel mütsil on ajatu mütsi siluett, mis on valmistatud polüesterkangast, mis pakub kogu päeva mugavust, ükskõik kuhu su päev ka ei viiks. lineaarne logo ees annab sulle sportliku lisatooni, mida võid igal pool näidata.</p></body></html> Vaata lähemalt ballzy.eu.","Women's Hats","24.00 EUR","12.00 EUR","New Balance;Gray;Lifestyle;in stock;Yes;New Balance;Male|Female","","","","","","","","",""
"LAH21100_LIE_OSZ_CNF","","6 panel linear logo hat","http://ballzy.eu/et/product/6-panel-linear-logo-hat-lah21100-lie-osz-cnf","https://o.cropink.com/i/p-i/2fe13c97-d0e5-4b5c-8cb1-4270e11d955c","","<html><body><p>new balance nb linear logo müts, mis ühendab vormi ja funktsiooni, lisab teie klassikalisele välimusele viimase lihvi. sellel mütsil on ajatu mütsi siluett, mis on valmistatud polüesterkangast, mis pakub kogu päeva mugavust, ükskõik kuhu su päev ka ei viiks. lineaarne logo ees annab sulle sportliku lisatooni, mida võid igal pool näidata.</p></body></html> Vaata lähemalt ballzy.eu.","Women's Hats","24.00 EUR","12.00 EUR","New Balance;Blue;Lifestyle;in stock;Yes;New Balance;Male|Female","","","","","","","","",""
"LAH21100_OKB_OSZ_CNF","","6 panel linear logo hat","http://ballzy.eu/et/product/6-panel-linear-logo-hat-lah21100-okb-osz-cnf","https://o.cropink.com/i/p-i/07ed69f8-fdea-4ef3-aab0-f82593637664","","<html><body><p>new balance nb linear logo müts, mis ühendab vormi ja funktsiooni, lisab teie klassikalisele välimusele viimase lihvi. sellel mütsil on ajatu mütsi siluett, mis on valmistatud polüesterkangast, mis pakub kogu päeva mugavust, ükskõik kuhu su päev ka ei viiks. lineaarne logo ees annab sulle sportliku lisatooni, mida võid igal pool näidata.</p></body></html> Vaata lähemalt ballzy.eu.","Women's Hats","24.00 EUR","12.00 EUR","New Balance;White;Lifestyle;in stock;Yes;New Balance;Male|Female","","","","","","","","",""
"M1906REE_4.5_CNF","","New balance 1906r","http://ballzy.eu/et/product/new-balance-1906r-m1906ree-4-5-cnf","https://o.cropink.com/i/p-i/d567e2ef-80f0-4547-bcb4-d7f76cdac3af","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","169.00 EUR","119.00 EUR","New Balance;Gray;Lifestyle;in stock;Yes;New Balance;Male|Female","","","","","","","","",""
"M1906RRD_4.5_CNF","","New balance 1906r","http://ballzy.eu/et/product/new-balance-1906r-m1906rrd-4-5-cnf","https://o.cropink.com/i/p-i/33013fe1-38d5-4c6e-95a3-f5890afafbb4","","<html><body><p>see jooksujalatsid on disainitud mugavusomadustega ja kõrgekvaliteedilise tehnoloogiaga, et pidada sammu teie aktiivse eluviisiga.</p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","179.00 EUR","79.00 EUR","New Balance;Gray;Lifestyle;in stock;Yes;New Balance;Male|Female","","","","","","","","",""
"H03471_4_CNF","","Campus 00s","http://ballzy.eu/et/product/campus-00s-h03471-4-cnf","https://o.cropink.com/i/p-i/98191977-2162-438c-baeb-fde03de9ac3e","","<html><body><p> need adidas´i kingad võtavad campus 80s´i ikoonilised elemendid ja annavad neile uue, rula- ja rula-ala inspireeritud pöörde. veluurnahk on tuntud oma vastupidavuse ja selle poolest, kuidas see aja jooksul su jalale kohandub, ning see aitab tagada pikaealisuse ja kindla jalgealuse. uued kolledžipärased värvid, graafika ja brändi loovad uue identiteedi, mida järgmine põlvkond saab omada ja stiilseks muuta. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","119.00 EUR","69.00 EUR","adidas Originals;Blue;Lifestyle;in stock;Yes;adidas Originals;Male|Female","","","","","","","","",""
"IT7365_OSFW_CNF","","Cap","http://ballzy.eu/et/product/cap-it7365-osfw-cnf","https://o.cropink.com/i/p-i/e55e3aac-a83d-4102-8656-8ad667946855","","<html><body><p> see adidas´i pesapallimüts on valmis tegutsema, olenemata sellest, kas sa toetad oma lemmikmeeskonda või lisad oma nädalavahetuse riietusele stiilse viimistluse. müts on valmistatud pehmest satiinist materjalist ja hingavust pakkuvatest võrkpaneelidest. reguleeritav rihm taga tagab täiusliku istuvuse. ühenda see müts teksade ja t-särgiga, et luua mugav ja juhuslik välimus.   see toode on valmistatud vähemalt 50% ulatuses taaskasutatud materjalidest. juba loodud materjalide taaska Vaata lähemalt ballzy.eu.","Women's Hats","34.00 EUR","19.00 EUR","adidas Originals;Black;Lifestyle;in stock;Yes;adidas Originals;Male|Female","","","","","","","","",""
"39646306_4_CNF","","Palermo","http://ballzy.eu/et/product/palermo-39646306-4-cnf","https://o.cropink.com/i/p-i/fd07643e-0d38-4ec1-bd87-e743e39de5dd","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","94.00 EUR","47.00 EUR","Puma;Pink;Lifestyle;in stock;Yes;Puma;Female","","","","","","","","",""
"39647501_4_CNF","","Velophasis 372.5","http://ballzy.eu/et/product/velophasis-372-5-39647501-4-cnf","https://o.cropink.com/i/p-i/104b56cf-8d36-46ae-8626-eda7afcc7292","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","144.00 EUR","72.00 EUR","Puma;Gray;Lifestyle;in stock;Yes;Puma;Male|Female","","","","","","","","",""
"39647903_4_CNF","","Velophasis","http://ballzy.eu/et/product/velophasis-39647903-4-cnf","https://o.cropink.com/i/p-i/421e35c8-841c-4563-af0e-efe6a0520591","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","134.00 EUR","69.00 EUR","Puma;Multicolored;Lifestyle;in stock;Yes;Puma;Female","","","","","","","","",""
"62439383_S_CNF","","T7 for the fanbase track pants","http://ballzy.eu/et/product/t7-for-the-fanbase-track-pants-62439383-s-cnf","https://o.cropink.com/i/p-i/f7a5098b-525d-491b-bea1-b0aee91da44f","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Pants","84.00 EUR","42.00 EUR","Puma;Beež;Lifestyle;in stock;Yes;Puma;Male","","","","","","","","",""
"62472401_S_CNF","","Puma x staple graphic tee","http://ballzy.eu/et/product/puma-x-staple-graphic-tee-62472401-s-cnf","https://o.cropink.com/i/p-i/757917cc-d910-4f40-8d89-709541b7591b","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Tees","44.00 EUR","22.00 EUR","Puma;Black;Lifestyle;in stock;Yes;Puma;Male|Female","","","","","","","","",""
"62472465_S_CNF","","Puma x staple graphic tee","http://ballzy.eu/et/product/puma-x-staple-graphic-tee-62472465-s-cnf","https://o.cropink.com/i/p-i/9806306b-75cd-4bd2-be29-216895a9cfc2","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Tees","44.00 EUR","22.00 EUR","Puma;White;Lifestyle;in stock;Yes;Puma;Male|Female","","","","","","","","",""
"62472501_S_CNF","","Puma x staple graphic hoodie","http://ballzy.eu/et/product/puma-x-staple-graphic-hoodie-62472501-s-cnf","https://o.cropink.com/i/p-i/2748c1ff-75ed-4522-ac00-39340c05d231","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Hoodies","84.00 EUR","42.00 EUR","Puma;Black;Lifestyle;in stock;Yes;Puma;Male|Female","","","","","","","","",""
"62509765_S_CNF","","Puma x staple aop tee","http://ballzy.eu/et/product/puma-x-staple-aop-tee-62509765-s-cnf","https://o.cropink.com/i/p-i/1aa09a14-fa37-4308-b2fb-662a6e183ddc","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Tees","44.00 EUR","27.00 EUR","Puma;White;Lifestyle;in stock;Yes;Puma;Male|Female","","","","","","","","",""
"DK0A4YOZBLK1_OSFA_CNF","","Lisbon mini backpack","http://ballzy.eu/et/product/lisbon-mini-backpack-dk0a4yozblk1-osfa-cnf","https://o.cropink.com/i/p-i/2cd3a5ef-d734-4298-858f-cdecc43865bf","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Backpacks","49.00 EUR","19.00 EUR","Dickies;Black;Lifestyle;in stock;Yes;Dickies;Male|Female","","","","","","","","",""
"DK0A4YOZF901_OSFA_CNF","","Lisbon mini backpack","http://ballzy.eu/et/product/lisbon-mini-backpack-dk0a4yozf901-osfa-cnf","https://o.cropink.com/i/p-i/34952315-e534-4dd4-92ef-8b38bdd81eef","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Backpacks","49.00 EUR","19.00 EUR","Dickies;White;Lifestyle;in stock;Yes;Dickies;Male|Female","","","","","","","","",""
